PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Cod
0.6787451691870883,0.8375219796591082,-0.894178101010805,0.2648358980532174,-0.6570983470226964,0.4082226218622985,0.08019561482861745,0.0018639041945043245,0.06375387688512467,KOR
-1.6454059056046386,-0.4749408925504972,-0.2653008965880804,-0.5381487729492541,-0.09868546303453156,0.8576984333772139,0.39110083025403064,0.3797659945988947,-0.006404912336102901,THA
-4.968085247962293,2.4377213400328253,-2.1426618019224186,0.9292775273353517,-0.06152910832679297,0.24372016844321484,0.17437369005851527,0.45981620930448946,-0.0032144363158404443,TUR
-2.636501938422167,0.8722236487405446,-0.27995086654714585,0.17576722729179003,-0.6449825217425202,-0.05686263402004245,-0.4273150557933377,-0.4110715222598364,-0.05139036188578942,UKR
-0.03478896255249304,-0.8213724470842675,-0.0949116978384004,-0.7266421363183476,0.1679748752672766,0.7580330207199245,-0.10150950604317589,0.005295996076401814,0.13954282760047748,URY
-2.6602647739416523,-1.3990549979652454,0.5437582416310065,0.05344293349717812,-0.6758418905774112,-0.5252173716424713,-0.2423517640952952,-0.5934925254042037,-0.04784946390672063,VEN
2.617685641226207,-0.7203777844408566,-0.35078824324317326,0.0010299862668528403,-0.2994119633498804,0.013855719868053205,-0.34614013013478984,0.01850869154643673,0.027888765866229695,BEL
2.121159432169751,0.741180468534387,0.5114779700663911,1.2854550686024862,0.18551298640520014,0.29925004454441534,1.143913071024249,0.1454341123935291,-0.03650152842174383,SGP
2.447140731172906,-0.6444016348781052,-1.666657715010068,-0.2173403095887282,0.905783957144942,-0.5373885992607418,-0.0813897824400391,-0.1290561743997863,0.15097618373930696,FIN
0.2549668713256419,1.1071966767535053,0.6139259704419918,-0.8209527025128945,-0.5871546950956881,-0.027750029695123402,0.18688111066444504,-0.034641371530972256,0.0238506211151302,LVA
2.2034344102097254,1.0262727361435453,-0.0030070568435791125,-0.022323860449409993,0.31876743043825095,-0.18203524880787372,0.0956887396468081,-0.048211771897691325,-0.051962673473585325,NZL
-0.395401081448143,1.4365774201963073,1.0264973812910028,-0.49776405695589526,-0.2543397506785748,0.23019008779149905,-0.15960659175073866,0.16802648864848987,-0.040015045313823945,HUN
0.13613178801893241,-1.0155657397332651,0.11597165327370637,-0.0558922169290792,-0.5485276298662812,0.3087902041745784,-0.49614314946626925,0.45214793496197425,-0.035963940630820555,PRT
2.7159543031183384,-1.1685179360008904,-0.9393340330305255,-0.22623182094861444,0.11132994097778653,-0.6376333442955565,0.1381847470392918,0.0640713471302826,-0.18395156957141318,SWE
1.5997368506232128,1.4063955132085013,0.024957970597467523,0.2499535274464454,0.4226076820006457,-0.26688467505328217,0.2217264505635999,0.06872926607179254,0.15178375113217876,CAN
0.5407623017178096,1.0448628127345303,0.621215493460829,-0.9136607128545898,-0.05008858074193413,-0.5326613214253879,0.27896202827129385,0.08293231026945273,0.07542940596019655,LTU
1.653438128866234,-0.5612759836714077,-0.07610210284571028,-0.005234287852560102,-0.2939820063294581,0.6060570095537954,-0.7745408761627632,0.19181431979935729,-0.04464427970314986,ESP
2.127389752709643,1.3147630156096035,0.6057811724231731,0.27131679989650476,0.20146333539973424,0.13125455306269534,-0.5015163708107955,-0.12120569305206917,-0.04073308639102588,GBR
-3.111477176915009,-2.2357277062233694,-0.21025095280762135,0.15785692089832717,-0.3228200107037231,0.033807763581018314,0.32113718559250165,-0.033082291216852834,-0.02427615908602468,IND
-3.04744269110851,0.754889883669373,-0.8059490429303752,-0.19814261116544715,1.0688346315638615,0.24924478290159394,-0.11073705357708583,-0.05639228144702043,-0.03917868220606308,BRA
2.782986502514376,0.6589074725324846,0.7351988192386465,0.21591236833129868,-0.011792092689491144,0.023343619576717708,-0.5498979425334454,0.08611037056534786,-0.03380263738112849,IRL
5.735356168350175,-1.8966555460087628,0.9079033776173683,1.5592607018644573,-0.12142213389033271,0.6755937624494356,0.216859964372621,-0.321960998346873,0.05339000833257625,CHE
2.1455200547801483,1.433937540002462,-0.18976122611133944,0.4149515478619192,0.4912292185380391,-0.25845710618073786,0.04722270788260847,-0.07368841752951433,0.035605005194391484,AUS
3.6688220004319874,-0.9603706715160495,-0.9050395739865229,-0.36684418834730376,0.0889080736839989,-0.052817024496519455,0.6335632195640939,-0.27523333223603086,-0.09489333814573069,DNK
2.475445451920818,0.3805321329822964,0.15884478013854111,0.9359511061836158,0.3027921541402068,-0.041313909794438726,0.30681696428256217,-0.4191465493233038,0.12521059763013387,USA
